5,Orlando,Florida,MCO,0.35,79
12,Knoxville,Tennessee,TYS,1.27,41
2,Key West,Florida,EYW,2.84,73
7,Athens,Georgia,AHN,1.25,85
6,Anderson,South Carolina,AND,0,77
4,Savannah,Georgia,SAV,1.36,68
10,Atlanta,Georgia,ATL,0.03,68
11,Louisville,Kentucky,SDF,0.32,44
5,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.3,69
5,Mobile,Alabama,MOB,0.05,74
5,Tampa,Florida,TPA,0.97,80
7,Crossville,Tennessee,CSV,0.59,79
1,Jacksonville,Florida,JAX,1.66,49
8,Columbia,South Carolina,CAE,0,83
1,Wilmington,North Carolina,ILM,0.34,47
5,Paducah,Kentucky,PAH,0.86,60
1,Columbia,South Carolina,CAE,0.15,48
11,Orlando,Florida,MCO,0,65
10,Louisville,Kentucky,SDF,0,62
3,Pensacola,Florida,PNS,2.19,67
8,Huntsville,Alabama,HSV,0.73,83
12,Hickory,North Carolina,HKY,0.77,39
1,Macon,Georgia,MCN,0.42,55
6,Nashville,Tennessee,BNA,2.01,83
7,Greensboro,North Carolina,GSO,0,82
8,Asheville,North Carolina,AVL,0.07,75
12,Nashville,Tennessee,BNA,0.42,43
2,Athens,Georgia,AHN,0.51,48
8,Charlotte,North Carolina,CLT,0.44,84
5,West Palm Beach,Florida,PBI,0,78
5,Miami,Florida,MIA,0,81
11,Lexington,Kentucky,LEX,0.13,41
12,West Palm Beach,Florida,PBI,1.87,74
6,Augusta,Georgia,AGS,0.26,81
8,Charleston,South Carolina,CHS,0.38,82
4,Augusta,Georgia,AGS,0.23,61
12,Jacksonville,Florida,JAX,1.93,60
1,Lexington,Kentucky,LEX,0,35
9,Nashville,Tennessee,BNA,1.33,78
7,Greensboro,North Carolina,GSO,1.54,77
5,Crossville,Tennessee,CSV,0.01,73
1,West Palm Beach,Florida,PBI,0.24,74
4,Anderson,South Carolina,AND,0.51,61
5,Charlotte,North Carolina,CLT,0.23,70
5,Clarksville,Tennessee,CKV,0.63,59
1,Raleigh/Durham,North Carolina,RDU,0.27,40
2,Cape Hatteras,North Carolina,HSE,1.28,54
12,Fort Lauderdale,Florida,FLL,0.02,77
4,Savannah,Georgia,SAV,0.09,62
8,Montgomery,Alabama,MGM,0.2,85
9,Knoxville,Tennessee,TYS,0.35,79
6,Atlanta,Georgia,ATL,1.05,80
11,Jackson,Kentucky,JKL,0.26,52
1,Chattanooga,Tennessee,CHA,1.95,30
6,Columbia,South Carolina,CAE,0.19,82
7,Cape Hatteras,North Carolina,HSE,0.68,81
11,Huntsville,Alabama,HSV,0,57
9,Cape Hatteras,North Carolina,HSE,6.19,77
7,Pensacola,Florida,PNS,1.43,86
6,Tallahassee,Florida,TLH,0.23,84
9,Orlando,Florida,MCO,1.47,83
11,Anderson,South Carolina,AND,0,50
2,Jackson,Kentucky,JKL,1.86,44
11,Orlando,Florida,MCO,0,65
9,Montgomery,Alabama,MGM,0,83
5,Nashville,Tennessee,BNA,1.42,63
10,Crossville,Tennessee,CSV,0,61
2,Birmingham,Alabama,BHM,3.05,51
9,Athens,Georgia,AHN,0.18,75
1,Columbia,South Carolina,CAE,0,49
6,Wilmington,North Carolina,ILM,1.75,77
10,Chattanooga,Tennessee,CHA,0,67
7,Atlanta,Georgia,ATL,0.03,82
8,West Palm Beach,Florida,PBI,0.56,84
3,Jackson,Kentucky,JKL,0.19,56
1,Key West,Florida,EYW,1.18,69
6,Memphis,Tennessee,MEM,0,80
1,Cape Hatteras,North Carolina,HSE,0.35,48
11,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.06,58
2,Nashville,Tennessee,BNA,0.28,31
2,Vero Beach,Florida,VRB,1.49,65
8,Cape Hatteras,North Carolina,HSE,2.42,81
1,West Palm Beach,Florida,PBI,1.58,66
10,Hickory,North Carolina,HKY,0,66
10,Anderson,South Carolina,AND,0,67
1,Memphis,Tennessee,MEM,1.42,41
6,Vero Beach,Florida,VRB,2.01,83
1,Raleigh/Durham,North Carolina,RDU,0.5,41
3,Tampa,Florida,TPA,0,65
1,Daytona Beach,Florida,DAB,0.75,63
4,Athens,Georgia,AHN,1.3,61
2,Mobile,Alabama,MOB,1.48,59
5,Macon,Georgia,MCN,0,72
12,Raleigh/Durham,North Carolina,RDU,0.32,47
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.47,61
9,Cape Hatteras,North Carolina,HSE,2.38,78
6,Montgomery,Alabama,MGM,0,82
7,Covington,Kentucky,CVG,2.49,80
12,Greensboro,North Carolina,GSO,0.25,41
3,Greer,South Carolina,GSP,0.4,57
1,Atlanta,Georgia,ATL,0.8,52
2,Knoxville,Tennessee,TYS,3.09,47
7,Charleston,South Carolina,CHS,2.66,84
5,Jackson,Kentucky,JKL,0.64,71
11,Daytona Beach,Florida,DAB,0,67
3,Louisville,Kentucky,SDF,1.33,54
8,Tampa,Florida,TPA,1.16,85
1,Jackson,Kentucky,JKL,1.39,44
9,Jacksonville,Florida,JAX,0.33,80
1,Alma,Georgia,AMG,0.2,52
12,Wilmington,North Carolina,ILM,0.33,52
6,Huntsville,Alabama,HSV,1.58,84
8,Augusta,Georgia,AGS,1.65,83
10,Nashville,Tennessee,BNA,0.07,67
11,Birmingham,Alabama,BHM,0,51
1,Birmingham,Alabama,BHM,0.52,44
10,Daytona Beach,Florida,DAB,7.36,79
3,Raleigh/Durham,North Carolina,RDU,0.83,58
3,Chattanooga,Tennessee,CHA,0.25,60
10,Wilmington,North Carolina,ILM,0,63
2,Pensacola,Florida,PNS,0.68,60
1,Crossville,Tennessee,CSV,0,34
6,Cape Hatteras,North Carolina,HSE,3.06,75
7,Nashville,Tennessee,BNA,1.31,83
8,Covington,Kentucky,CVG,0.1,81
7,Knoxville,Tennessee,TYS,0,84
1,Jackson,Kentucky,JKL,0.83,38
1,Knoxville,Tennessee,TYS,0.32,38
4,Pensacola,Florida,PNS,2.28,67
4,Tallahassee,Florida,TLH,0.58,69
2,Cape Hatteras,North Carolina,HSE,0.68,49
11,Macon,Georgia,MCN,0,56
2,Huntsville,Alabama,HSV,2.27,48
1,Charleston,South Carolina,CHS,1.02,40
10,Louisville,Kentucky,SDF,0,70
4,Covington,Kentucky,CVG,0.04,47
9,Alma,Georgia,AMG,4.1,78
8,Chattanooga,Tennessee,CHA,0.05,84
6,Charleston,South Carolina,CHS,0,83
1,Paducah,Kentucky,PAH,0.3,24
7,Jackson,Kentucky,JKL,4.08,76
11,Lexington,Kentucky,LEX,0.06,60
3,Atlanta,Georgia,ATL,1.64,50
11,Huntsville,Alabama,HSV,0.01,68
3,Charleston,South Carolina,CHS,0.76,55
11,Wilmington,North Carolina,ILM,1.16,51
1,Clarksville,Tennessee,CKV,0.75,24
9,Macon,Georgia,MCN,0.39,78
11,Miami,Florida,MIA,0.66,76
5,Chattanooga,Tennessee,CHA,0.27,68
7,Miami,Florida,MIA,1.38,84
7,Athens,Georgia,AHN,0.02,83
3,Columbia,South Carolina,CAE,0.22,66
12,Memphis,Tennessee,MEM,1.94,41
10,Hickory,North Carolina,HKY,0,60
9,Knoxville,Tennessee,TYS,0,77
4,Wilmington,North Carolina,ILM,0.87,66
10,Columbia,South Carolina,CAE,0,69
12,Chattanooga,Tennessee,CHA,1.47,42
8,Louisville,Kentucky,SDF,1.27,81
5,Montgomery,Alabama,MGM,0.12,67
7,Paducah,Kentucky,PAH,5.67,80
4,Clarksville,Tennessee,CKV,0.67,63
9,Fort Lauderdale,Florida,FLL,0,84
2,Greer,South Carolina,GSP,0.57,45
10,Charleston,South Carolina,CHS,0,69
9,Mobile,Alabama,MOB,0.82,80
2,West Palm Beach,Florida,PBI,1.17,66
10,Knoxville,Tennessee,TYS,0.04,64
3,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.29,54
7,Asheville,North Carolina,AVL,0.43,76
7,Anderson,South Carolina,AND,0.44,84
7,Savannah,Georgia,SAV,0,87
9,Tampa,Florida,TPA,2.94,81
11,Athens,Georgia,AHN,0,53
4,Gainesville,Florida,GNV,0.37,68
7,Pensacola,Florida,PNS,3.86,82
10,Key West,Florida,EYW,1.39,78
4,Louisville,Kentucky,SDF,0.58,68
7,Cape Hatteras,North Carolina,HSE,0.79,81
8,Memphis,Tennessee,MEM,3.8,80
1,Lexington,Kentucky,LEX,0.12,31
1,Miami,Florida,MIA,1.13,76
5,Macon,Georgia,MCN,0.33,68
2,Charlotte,North Carolina,CLT,0.01,32
11,Paducah,Kentucky,PAH,0.05,51
11,Athens,Georgia,AHN,0,65
1,Daytona Beach,Florida,DAB,0.06,64
12,Louisville,Kentucky,SDF,0.63,36
4,Clarksville,Tennessee,CKV,0.3,50
9,Wilmington,North Carolina,ILM,5.29,76
12,Hickory,North Carolina,HKY,0.19,40
7,Raleigh/Durham,North Carolina,RDU,3.14,78
1,Huntsville,Alabama,HSV,0.43,43
11,Pensacola,Florida,PNS,0,73
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,74
4,Birmingham,Alabama,BHM,0.28,66
11,Jacksonville,Florida,JAX,0,63
8,Asheville,North Carolina,AVL,2,77
5,Alma,Georgia,AMG,1,68
4,Montgomery,Alabama,MGM,0.58,68
8,Macon,Georgia,MCN,0.04,83
9,Raleigh/Durham,North Carolina,RDU,1.58,74
8,Tampa,Florida,TPA,2.31,83
9,Macon,Georgia,MCN,0.91,80
8,Raleigh/Durham,North Carolina,RDU,0.38,84
5,Chattanooga,Tennessee,CHA,0.54,70
3,Cape Hatteras,North Carolina,HSE,0.01,62
11,Asheville,North Carolina,AVL,0,47
8,Huntsville,Alabama,HSV,0.97,83
6,Atlanta,Georgia,ATL,0.16,80
12,Birmingham,Alabama,BHM,0.47,47
10,Tampa,Florida,TPA,0.72,82
3,Columbia,South Carolina,CAE,0.08,66
8,Tampa,Florida,TPA,1.02,86
4,Jackson,Kentucky,JKL,0,52
6,Charleston,South Carolina,CHS,2.21,81
8,Cape Hatteras,North Carolina,HSE,1.32,83
8,Huntsville,Alabama,HSV,1.57,82
10,Birmingham,Alabama,BHM,0,69
11,Raleigh/Durham,North Carolina,RDU,0.06,49
5,Greer,South Carolina,GSP,0.1,70
5,Charleston,South Carolina,CHS,0.05,75
11,Vero Beach,Florida,VRB,0.01,65
7,Crossville,Tennessee,CSV,0.69,77
10,Chattanooga,Tennessee,CHA,0,67
10,Charlotte,North Carolina,CLT,2.78,67
11,Atlanta,Georgia,ATL,0,57
9,Anderson,South Carolina,AND,0.03,75
5,Hickory,North Carolina,HKY,1.28,62
12,Athens,Georgia,AHN,0.05,49
5,Jacksonville,Florida,JAX,0,79
10,Anderson,South Carolina,AND,0,64
3,Daytona Beach,Florida,DAB,0.64,67
8,Vero Beach,Florida,VRB,4.39,83
10,Athens,Georgia,AHN,0,67
5,Knoxville,Tennessee,TYS,0.51,65
1,Pensacola,Florida,PNS,0.49,50
7,Wilmington,North Carolina,ILM,1.63,82
5,Key West,Florida,EYW,0,80
4,Greer,South Carolina,GSP,0.57,61
11,Louisville,Kentucky,SDF,0.2,53
11,West Palm Beach,Florida,PBI,0,73
7,Greensboro,North Carolina,GSO,0.77,85
2,Daytona Beach,Florida,DAB,0.58,61
10,Paducah,Kentucky,PAH,0.03,63
4,Cape Hatteras,North Carolina,HSE,0.93,63
5,Jackson,Kentucky,JKL,1.12,57
3,Wilmington,North Carolina,ILM,0.78,62
12,Montgomery,Alabama,MGM,1.31,49
12,Birmingham,Alabama,BHM,0.48,50
3,Orlando,Florida,MCO,0,71
9,Greensboro,North Carolina,GSO,0,79
4,Hickory,North Carolina,HKY,0.18,65
7,Birmingham,Alabama,BHM,1.34,83
3,Miami,Florida,MIA,0.19,79
7,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.16,78
3,Memphis,Tennessee,MEM,0.11,59
12,Jacksonville,Florida,JAX,0,58
1,Key West,Florida,EYW,0.35,69
4,Alma,Georgia,AMG,0.14,61
10,Macon,Georgia,MCN,0.2,74
4,Charlotte,North Carolina,CLT,0.34,66
11,Crossville,Tennessee,CSV,0,49
1,Daytona Beach,Florida,DAB,2.93,58
5,Gainesville,Florida,GNV,1.24,70
2,Birmingham,Alabama,BHM,1.24,55
3,Huntsville,Alabama,HSV,0.7,47
12,Gainesville,Florida,GNV,0.99,61
5,Macon,Georgia,MCN,0,73
1,Chattanooga,Tennessee,CHA,0.28,38
2,Tampa,Florida,TPA,0.01,57
2,Alma,Georgia,AMG,0.57,56
3,Huntsville,Alabama,HSV,0.14,56
3,Wilmington,North Carolina,ILM,1.16,50
10,Chattanooga,Tennessee,CHA,0.08,67
10,Greer,South Carolina,GSP,0,67
1,Memphis,Tennessee,MEM,0,40
3,Athens,Georgia,AHN,0,64
10,Charlotte,North Carolina,CLT,0,65
5,Cape Hatteras,North Carolina,HSE,1.01,70
9,Atlanta,Georgia,ATL,0,80
5,Birmingham,Alabama,BHM,0.01,76
7,Greer,South Carolina,GSP,0.25,84
6,West Palm Beach,Florida,PBI,1.01,83
11,Anderson,South Carolina,AND,0,52
6,Huntsville,Alabama,HSV,0.23,82
1,Charlotte,North Carolina,CLT,0.42,40
2,Memphis,Tennessee,MEM,1.74,48
10,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.02,58
3,Crossville,Tennessee,CSV,0.57,41
7,Macon,Georgia,MCN,1.11,84
8,Montgomery,Alabama,MGM,0.9,84
12,West Palm Beach,Florida,PBI,1.08,75
10,Macon,Georgia,MCN,0,68
3,Hickory,North Carolina,HKY,0.3,56
12,Alma,Georgia,AMG,0.17,60
9,Savannah,Georgia,SAV,0.01,80
5,Montgomery,Alabama,MGM,0,77
2,Jackson,Kentucky,JKL,3.04,44
5,Raleigh/Durham,North Carolina,RDU,0.18,68
2,Charlotte,North Carolina,CLT,2.79,48
3,Clarksville,Tennessee,CKV,0.53,41
2,Crossville,Tennessee,CSV,2.87,43
2,Lexington,Kentucky,LEX,1.38,42
9,Pensacola,Florida,PNS,1.9,82
3,Tallahassee,Florida,TLH,0.02,68
2,Huntsville,Alabama,HSV,2.56,51
9,Charlotte,North Carolina,CLT,0,77
12,Asheville,North Carolina,AVL,1.11,43
11,Paducah,Kentucky,PAH,0.6,44
3,Jacksonville,Florida,JAX,0.31,72
4,Cape Hatteras,North Carolina,HSE,0.63,63
10,Cape Hatteras,North Carolina,HSE,4.51,75
7,West Palm Beach,Florida,PBI,0.09,86
1,Knoxville,Tennessee,TYS,1.45,46
6,Lexington,Kentucky,LEX,0.31,76
3,Hickory,North Carolina,HKY,0.24,43
9,Lexington,Kentucky,LEX,0,76
4,Greensboro,North Carolina,GSO,0.42,66
1,Mobile,Alabama,MOB,2.24,48
1,Atlanta,Georgia,ATL,2.7,35
1,Montgomery,Alabama,MGM,1.48,45
1,Gainesville,Florida,GNV,0.23,55
1,Wilmington,North Carolina,ILM,0.21,48
3,Alma,Georgia,AMG,0.5,54
9,Macon,Georgia,MCN,0.88,78
11,Key West,Florida,EYW,0,74
4,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.37,56
4,Miami,Florida,MIA,0.04,81
10,Gainesville,Florida,GNV,0,78
5,Huntsville,Alabama,HSV,1.04,70
4,Fort Lauderdale,Florida,FLL,0.13,74
5,Louisville,Kentucky,SDF,1.51,59
7,Macon,Georgia,MCN,0.39,84
10,Savannah,Georgia,SAV,0,69
4,West Palm Beach,Florida,PBI,0,77
4,Montgomery,Alabama,MGM,0.76,63
5,Lexington,Kentucky,LEX,2.85,62
11,Mobile,Alabama,MOB,0,70
9,Memphis,Tennessee,MEM,0,82
7,Clarksville,Tennessee,CKV,1.52,79
3,Jacksonville,Florida,JAX,1.2,64
4,Huntsville,Alabama,HSV,0.04,67
7,Huntsville,Alabama,HSV,1.74,82
4,Wilmington,North Carolina,ILM,0.49,55
5,Savannah,Georgia,SAV,0,76
7,Savannah,Georgia,SAV,0,85
2,Daytona Beach,Florida,DAB,0.23,61
9,Alma,Georgia,AMG,0,79
10,Tallahassee,Florida,TLH,0.05,79
1,Charleston,South Carolina,CHS,0.14,51
5,Tampa,Florida,TPA,2.79,74
1,Montgomery,Alabama,MGM,0.11,47
8,Montgomery,Alabama,MGM,0.26,84
2,Hickory,North Carolina,HKY,2.08,46
7,Wilmington,North Carolina,ILM,0.6,81
10,Gainesville,Florida,GNV,0,70
5,Lexington,Kentucky,LEX,0.55,58
12,Macon,Georgia,MCN,0.92,51
5,Wilmington,North Carolina,ILM,0.17,72
9,Gainesville,Florida,GNV,0,78
3,Louisville,Kentucky,SDF,0.24,57
12,Charleston,South Carolina,CHS,0.11,54
1,Charlotte,North Carolina,CLT,0.84,31
11,Covington,Kentucky,CVG,0.19,48
7,Paducah,Kentucky,PAH,0.01,84
9,Memphis,Tennessee,MEM,0.58,83
5,Birmingham,Alabama,BHM,0.22,70
1,Macon,Georgia,MCN,1.1,39
8,Nashville,Tennessee,BNA,2.15,80
8,Vero Beach,Florida,VRB,0.04,84
7,Macon,Georgia,MCN,0,86
5,Covington,Kentucky,CVG,0.29,70
6,Tampa,Florida,TPA,7.9,81
10,Asheville,North Carolina,AVL,0.51,62
5,Fort Lauderdale,Florida,FLL,0.13,79
5,Memphis,Tennessee,MEM,2.54,76
7,Huntsville,Alabama,HSV,0.6,83
4,Huntsville,Alabama,HSV,0.41,56
5,Greensboro,North Carolina,GSO,0.33,68
1,Clarksville,Tennessee,CKV,0,37
4,Paducah,Kentucky,PAH,0.39,64
9,Nashville,Tennessee,BNA,0,77
12,Jacksonville,Florida,JAX,0.09,64
3,Daytona Beach,Florida,DAB,0.08,69
10,Nashville,Tennessee,BNA,0.36,66
10,Savannah,Georgia,SAV,0.09,69
11,Atlanta,Georgia,ATL,0,54
5,West Palm Beach,Florida,PBI,0.76,74
5,Knoxville,Tennessee,TYS,0.56,63
1,Anderson,South Carolina,AND,0.34,42
12,Charleston,South Carolina,CHS,0.18,57
2,Nashville,Tennessee,BNA,1.79,50
6,Orlando,Florida,MCO,1.29,83
11,Jacksonville,Florida,JAX,0,58
7,Alma,Georgia,AMG,0.07,85
11,Augusta,Georgia,AGS,0,55
6,Fort Lauderdale,Florida,FLL,0.55,83
5,Daytona Beach,Florida,DAB,0,75
3,Asheville,North Carolina,AVL,0.59,59
5,Raleigh/Durham,North Carolina,RDU,0.96,62
11,Savannah,Georgia,SAV,0.06,57
2,Fort Lauderdale,Florida,FLL,1.6,71
10,Athens,Georgia,AHN,0.02,65
3,Fort Lauderdale,Florida,FLL,0.95,76
12,Atlanta,Georgia,ATL,0.89,49
1,Athens,Georgia,AHN,0.47,42
6,Charleston,South Carolina,CHS,0.04,83
12,Daytona Beach,Florida,DAB,0,65
4,Montgomery,Alabama,MGM,0.46,63
3,Tampa,Florida,TPA,0.19,73
10,Wilmington,North Carolina,ILM,6.6,72
7,Covington,Kentucky,CVG,0.53,76
5,Gainesville,Florida,GNV,0,80
3,Charleston,South Carolina,CHS,0.09,69
8,Knoxville,Tennessee,TYS,0.1,80
4,Huntsville,Alabama,HSV,0,57
5,Miami,Florida,MIA,4.06,77
1,Gainesville,Florida,GNV,0.62,56
10,Lexington,Kentucky,LEX,0.14,64
12,Lexington,Kentucky,LEX,0.92,36
9,Memphis,Tennessee,MEM,0,80
10,Charlotte,North Carolina,CLT,0,61
7,Raleigh/Durham,North Carolina,RDU,3.93,81
11,Chattanooga,Tennessee,CHA,0,55
12,Greer,South Carolina,GSP,0.83,47
3,Atlanta,Georgia,ATL,0.38,59
10,Alma,Georgia,AMG,3.22,74
8,Charleston,South Carolina,CHS,1.47,84
12,Asheville,North Carolina,AVL,0.27,38
6,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.39,76
4,Columbia,South Carolina,CAE,0.47,57
8,Savannah,Georgia,SAV,2.42,84
11,Tallahassee,Florida,TLH,0,60
10,Fort Lauderdale,Florida,FLL,0.93,81
1,Clarksville,Tennessee,CKV,0.12,43
3,Fort Lauderdale,Florida,FLL,0.05,74
3,Jackson,Kentucky,JKL,0.46,55
12,Lexington,Kentucky,LEX,2.35,34
5,Orlando,Florida,MCO,0,77
6,Tallahassee,Florida,TLH,0.46,82
6,Jacksonville,Florida,JAX,0.54,79
7,Wilmington,North Carolina,ILM,1.98,81
10,Gainesville,Florida,GNV,0.16,73
11,Key West,Florida,EYW,0,79
9,West Palm Beach,Florida,PBI,0.99,84
11,Charlotte,North Carolina,CLT,0,60
10,Tallahassee,Florida,TLH,0,70
11,Birmingham,Alabama,BHM,0.01,56
6,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0,70
7,Jacksonville,Florida,JAX,0.56,84
7,Orlando,Florida,MCO,1.43,84
8,Pensacola,Florida,PNS,5.04,81
1,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.46,35
1,Augusta,Georgia,AGS,0.49,37
12,Columbia,South Carolina,CAE,1.24,46
11,Nashville,Tennessee,BNA,0.13,55
3,Tallahassee,Florida,TLH,0.6,57
8,Orlando,Florida,MCO,3.23,84
9,Atlanta,Georgia,ATL,0,80
10,Jackson,Kentucky,JKL,0.02,65
9,Jackson,Kentucky,JKL,0,75
12,Memphis,Tennessee,MEM,2.18,45
11,Hickory,North Carolina,HKY,0.01,51
5,Anderson,South Carolina,AND,3.85,65
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.61,70
6,Tampa,Florida,TPA,1.01,84
4,Lexington,Kentucky,LEX,0.26,64
8,Gainesville,Florida,GNV,1.58,81
7,West Palm Beach,Florida,PBI,1.09,85
10,Columbia,South Carolina,CAE,4.45,72
6,Clarksville,Tennessee,CKV,0.58,80
5,Augusta,Georgia,AGS,1.85,69
9,Covington,Kentucky,CVG,0.21,73
8,Covington,Kentucky,CVG,4.55,76
5,Augusta,Georgia,AGS,1.16,68
12,Louisville,Kentucky,SDF,2.71,33
2,Asheville,North Carolina,AVL,2.42,44
2,Anderson,South Carolina,AND,1.52,49
2,Anderson,South Carolina,AND,0.54,46
3,Charleston,South Carolina,CHS,2.32,63
3,Macon,Georgia,MCN,1.32,52
9,Macon,Georgia,MCN,0,80
5,Chattanooga,Tennessee,CHA,0.6,65
10,Athens,Georgia,AHN,0,66
9,Montgomery,Alabama,MGM,0,82
10,Miami,Florida,MIA,3.79,82
6,Tampa,Florida,TPA,0.59,84
6,Daytona Beach,Florida,DAB,2.12,81
5,Jacksonville,Florida,JAX,2.12,76
8,Athens,Georgia,AHN,5.84,83
8,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,0.01,81
9,Vero Beach,Florida,VRB,1.27,83
11,Cape Hatteras,North Carolina,HSE,0.81,55
2,Birmingham,Alabama,BHM,3.17,52
5,Wilmington,North Carolina,ILM,2.37,68
5,Asheville,North Carolina,AVL,0.33,68
3,Paducah,Kentucky,PAH,0.93,53
6,Cape Hatteras,North Carolina,HSE,0.15,78
6,Memphis,Tennessee,MEM,0,87
11,Vero Beach,Florida,VRB,0,69
3,Vero Beach,Florida,VRB,0,74
11,Montgomery,Alabama,MGM,0,69
12,Hickory,North Carolina,HKY,0.13,44
12,Greensboro,North Carolina,GSO,0.37,45
7,Vero Beach,Florida,VRB,0.12,83
6,Miami,Florida,MIA,3.25,83
7,Paducah,Kentucky,PAH,0.73,75
11,Greer,South Carolina,GSP,0,53
8,Vero Beach,Florida,VRB,4.7,82
12,Miami,Florida,MIA,0.27,78
1,Savannah,Georgia,SAV,0.41,56
2,Pensacola,Florida,PNS,1.59,56
6,Jacksonville,Florida,JAX,2.05,79
4,Charleston,South Carolina,CHS,0.16,69
1,Louisville,Kentucky,SDF,0.42,22
1,Louisville,Kentucky,SDF,0,38
12,Athens,Georgia,AHN,0.84,48
3,Chattanooga,Tennessee,CHA,0.49,47
10,Miami,Florida,MIA,3.61,71
4,Columbia,South Carolina,CAE,1.5,65
4,Crossville,Tennessee,CSV,0.83,67
12,Nashville,Tennessee,BNA,2.17,44
9,Bristol/Jhnsn Cty/Kngsprt,Tennessee,TRI,1.29,75
10,Mobile,Alabama,MOB,0,70
1,Knoxville,Tennessee,TYS,0.44,35
7,Charleston,South Carolina,CHS,1.38,86
3,Vero Beach,Florida,VRB,0,68
10,Nashville,Tennessee,BNA,0,66
3,Birmingham,Alabama,BHM,1.26,68
3,Huntsville,Alabama,HSV,0.6,59
8,Clarksville,Tennessee,CKV,2.49,77
5,Chattanooga,Tennessee,CHA,0,73
1,Crossville,Tennessee,CSV,0.94,37
8,Macon,Georgia,MCN,0.81,84
5,Wilmington,North Carolina,ILM,0.8,73
5,Huntsville,Alabama,HSV,0.08,71
1,Charlotte,North Carolina,CLT,1.08,49
2,Paducah,Kentucky,PAH,0.52,48
5,Charlotte,North Carolina,CLT,1.7,66
4,Daytona Beach,Florida,DAB,0,68
4,Birmingham,Alabama,BHM,0.28,58
2,Greer,South Carolina,GSP,2.49,48
10,Orlando,Florida,MCO,0,81
1,Crossville,Tennessee,CSV,0.67,42
1,Birmingham,Alabama,BHM,1.55,36
7,Tallahassee,Florida,TLH,1.25,86
5,Savannah,Georgia,SAV,0,78
5,Crossville,Tennessee,CSV,0.18,63
6,Tallahassee,Florida,TLH,4.11,83
7,Charleston,South Carolina,CHS,0.28,87
4,Asheville,North Carolina,AVL,0.31,61
8,Paducah,Kentucky,PAH,2.24,77
9,Huntsville,Alabama,HSV,0.16,81
6,Macon,Georgia,MCN,0.68,81
10,Lexington,Kentucky,LEX,0,67
10,Huntsville,Alabama,HSV,0,68
6,Athens,Georgia,AHN,0,83
10,Mobile,Alabama,MOB,0,72
10,Augusta,Georgia,AGS,0,68
2,Lexington,Kentucky,LEX,0.85,43
12,Cape Hatteras,North Carolina,HSE,1.88,51
7,West Palm Beach,Florida,PBI,0,87
3,Tallahassee,Florida,TLH,1.44,71
11,Savannah,Georgia,SAV,0,68
11,West Palm Beach,Florida,PBI,0,70
9,Augusta,Georgia,AGS,4.24,76
2,Tallahassee,Florida,TLH,0.62,56
6,West Palm Beach,Florida,PBI,2.57,82
9,Columbia,South Carolina,CAE,0.35,78
11,Cape Hatteras,North Carolina,HSE,0.09,64
6,Savannah,Georgia,SAV,0,82
7,Tallahassee,Florida,TLH,0.67,85
10,Alma,Georgia,AMG,0.01,69
8,West Palm Beach,Florida,PBI,1.33,85
7,Wilmington,North Carolina,ILM,0.39,85
11,Greer,South Carolina,GSP,0,64
5,Nashville,Tennessee,BNA,0.29,74
5,Tallahassee,Florida,TLH,1.6,77
7,Miami,Florida,MIA,1.09,84
5,Cape Hatteras,North Carolina,HSE,0,66
7,Orlando,Florida,MCO,0.83,83
6,Clarksville,Tennessee,CKV,1.15,75
4,Greer,South Carolina,GSP,0.08,59
7,Columbia,South Carolina,CAE,0.23,85
8,Daytona Beach,Florida,DAB,0.16,84
5,Clarksville,Tennessee,CKV,1.43,64
5,Charleston,South Carolina,CHS,0.87,73
7,Nashville,Tennessee,BNA,0.01,80
3,Jacksonville,Florida,JAX,0.16,58
10,Greensboro,North Carolina,GSO,3.91,66
5,Crossville,Tennessee,CSV,0.48,61
11,Alma,Georgia,AMG,0,66
6,Raleigh/Durham,North Carolina,RDU,1.84,77
6,Wilmington,North Carolina,ILM,2.28,78
11,Fort Lauderdale,Florida,FLL,0.42,73
11,West Palm Beach,Florida,PBI,0.97,76
7,Fort Lauderdale,Florida,FLL,0.3,84
10,Jacksonville,Florida,JAX,0,69
12,Anderson,South Carolina,AND,0.26,44
4,Greer,South Carolina,GSP,0.33,66
2,Macon,Georgia,MCN,0.45,54
8,Memphis,Tennessee,MEM,1.41,84
9,Charleston,South Carolina,CHS,0.06,81
1,Augusta,Georgia,AGS,0.28,48
12,Charlotte,North Carolina,CLT,0.01,47
9,Montgomery,Alabama,MGM,0,84
